,UR888,fb888,CF888,PF888,ag888,jd888,pp888,y888,rr888,sc888,a888,nr888,T888,FG888,al888,bu888,pg888,b888,lu888,TS888,PK888,CJ888,CY888,eb888,AP888,jm888,v888,SF888,cu888,eg888,hc888,j888,c888,l888,cs888,IF888,OI888,au888,m888,SM888,ZC888,RM888,p888,zn888,pb888,fu888,TA888,ss888,MA888,IH888,sp888,ru888,SA888,IC888,sn888,rb888,ni888,bc888,SR888,lh888,i888,TF888
2021-03-25 08:39:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:40:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:41:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:42:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:43:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:44:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:45:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:46:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:47:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:48:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:49:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:50:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:51:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:52:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:53:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:54:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:55:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:56:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:57:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:58:00,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-03-25 08:59:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-03-25 09:00:00,5688.0,139.0,5234.0,1603.0,10674.0,8199.0,6446.0,5007.0,20.0,1821.0,1715.0,363.0,,6142.0,3652.0,9264.0,1302.0,521.0,1010.0,,217.0,1261.0,71.0,5480.0,5801.0,1233.0,4426.0,6280.0,4761.0,5016.0,8703.0,1483.0,7272.0,3724.0,1709.0,,1887.0,805.0,10697.0,7247.0,3951.0,8760.0,5351.0,4101.0,830.0,21609.0,32225.0,620.0,10140.0,,6534.0,7916.0,3041.0,,813.0,19191.0,7920.0,170.0,3199.0,37.0,4630.0,
2021-03-25 09:01:00,1606.0,146.0,2453.0,1260.0,3707.0,3044.0,6277.0,2821.0,19.0,1094.0,1097.0,132.0,,3184.0,1313.0,4699.0,436.0,175.0,918.0,,46.0,344.0,17.0,1878.0,2881.0,1666.0,2244.0,2773.0,1306.0,3468.0,2865.0,1038.0,2938.0,2654.0,1494.0,,1858.0,384.0,3732.0,2363.0,3568.0,3235.0,2872.0,1764.0,518.0,7531.0,7851.0,440.0,6987.0,,5582.0,2490.0,2327.0,,423.0,7642.0,4334.0,108.0,1326.0,24.0,2074.0,
2021-03-25 09:02:00,1393.0,58.0,1281.0,833.0,2607.0,1983.0,3811.0,2124.0,57.0,892.0,696.0,80.0,,9123.0,1719.0,2561.0,157.0,144.0,325.0,,35.0,155.0,10.0,1288.0,2159.0,894.0,2767.0,2396.0,1352.0,2699.0,6004.0,947.0,1565.0,2239.0,843.0,,1126.0,294.0,1653.0,2163.0,1345.0,2030.0,1787.0,1551.0,202.0,7269.0,6651.0,280.0,7364.0,,5209.0,2244.0,3330.0,,351.0,10161.0,3107.0,63.0,851.0,51.0,3049.0,
2021-03-25 09:03:00,1625.0,78.0,865.0,531.0,1665.0,1558.0,2479.0,1070.0,32.0,843.0,782.0,113.0,,4287.0,865.0,2240.0,309.0,63.0,213.0,,60.0,298.0,1.0,1388.0,3924.0,1062.0,1883.0,1897.0,742.0,1812.0,2762.0,501.0,3384.0,3213.0,656.0,,999.0,306.0,2209.0,1854.0,1171.0,2542.0,883.0,798.0,193.0,6061.0,4201.0,147.0,7462.0,,5360.0,1513.0,4711.0,,1115.0,6193.0,1873.0,23.0,270.0,18.0,2645.0,
2021-03-25 09:04:00,953.0,50.0,746.0,443.0,1715.0,1252.0,1807.0,3722.0,0.0,763.0,267.0,64.0,,2870.0,628.0,1035.0,387.0,62.0,236.0,,41.0,186.0,3.0,2992.0,2701.0,679.0,1286.0,2729.0,660.0,3153.0,1780.0,266.0,2206.0,2038.0,759.0,,1304.0,203.0,1722.0,1728.0,1935.0,1529.0,2293.0,864.0,216.0,3676.0,2809.0,179.0,5876.0,,2283.0,1024.0,4756.0,,587.0,5300.0,1904.0,30.0,410.0,16.0,2784.0,
2021-03-25 09:05:00,713.0,48.0,830.0,1131.0,1992.0,2151.0,3626.0,1893.0,46.0,875.0,359.0,101.0,,2969.0,496.0,1755.0,302.0,208.0,185.0,,29.0,129.0,3.0,4702.0,2205.0,778.0,808.0,4642.0,638.0,5124.0,2925.0,382.0,1550.0,1543.0,556.0,,534.0,233.0,2842.0,1805.0,1449.0,2709.0,1365.0,881.0,161.0,6616.0,4279.0,232.0,13943.0,,2474.0,2003.0,2676.0,,682.0,9805.0,2537.0,139.0,350.0,76.0,1471.0,
2021-03-25 09:06:00,506.0,223.0,922.0,670.0,2567.0,1194.0,3011.0,1634.0,25.0,714.0,455.0,73.0,,2396.0,862.0,952.0,396.0,397.0,301.0,,29.0,82.0,4.0,2526.0,1150.0,883.0,863.0,2027.0,566.0,2910.0,1512.0,228.0,1228.0,720.0,319.0,,929.0,605.0,2593.0,1127.0,1218.0,3450.0,1030.0,782.0,198.0,7674.0,4061.0,191.0,8972.0,,3383.0,1686.0,2276.0,,347.0,5469.0,2049.0,44.0,459.0,33.0,1136.0,
2021-03-25 09:07:00,1024.0,58.0,457.0,1531.0,1116.0,2313.0,2046.0,1908.0,9.0,518.0,286.0,80.0,,2513.0,509.0,1277.0,251.0,117.0,37.0,,25.0,111.0,8.0,993.0,1086.0,727.0,2217.0,1066.0,798.0,2017.0,1395.0,335.0,581.0,1313.0,485.0,,800.0,274.0,1400.0,628.0,625.0,1835.0,1102.0,356.0,139.0,4508.0,3037.0,141.0,5145.0,,3162.0,746.0,3173.0,,377.0,5596.0,1994.0,58.0,454.0,127.0,749.0,
2021-03-25 09:08:00,292.0,38.0,524.0,1318.0,689.0,1108.0,1656.0,2540.0,1.0,255.0,131.0,93.0,,4138.0,584.0,1063.0,391.0,127.0,67.0,,113.0,47.0,0.0,1128.0,957.0,559.0,699.0,864.0,587.0,2027.0,1234.0,755.0,572.0,1349.0,394.0,,875.0,280.0,1892.0,567.0,980.0,1385.0,856.0,330.0,126.0,2887.0,2281.0,227.0,4110.0,,2366.0,1106.0,3050.0,,274.0,3088.0,1489.0,17.0,716.0,151.0,679.0,
2021-03-25 09:09:00,815.0,19.0,419.0,1010.0,1257.0,1034.0,2062.0,1884.0,318.0,317.0,201.0,40.0,,2008.0,634.0,1049.0,246.0,89.0,84.0,,34.0,87.0,0.0,1686.0,1623.0,176.0,524.0,536.0,1542.0,2255.0,1070.0,222.0,686.0,998.0,173.0,,454.0,216.0,1027.0,539.0,2612.0,986.0,758.0,722.0,205.0,4317.0,2027.0,184.0,2154.0,,2396.0,840.0,1129.0,,210.0,1763.0,1473.0,78.0,897.0,162.0,345.0,
2021-03-25 09:10:00,616.0,43.0,794.0,1304.0,992.0,653.0,3598.0,1687.0,235.0,776.0,176.0,54.0,,4141.0,885.0,1078.0,203.0,237.0,167.0,,53.0,89.0,18.0,1408.0,1150.0,520.0,866.0,3370.0,593.0,1494.0,3039.0,1024.0,1554.0,1603.0,1095.0,,1134.0,218.0,2125.0,2444.0,3948.0,2726.0,1080.0,500.0,121.0,6584.0,1961.0,172.0,10058.0,,2336.0,1652.0,2048.0,,160.0,10509.0,966.0,32.0,686.0,121.0,924.0,
2021-03-25 09:11:00,297.0,34.0,976.0,1055.0,1650.0,846.0,3813.0,2356.0,2.0,408.0,150.0,52.0,,2237.0,504.0,1043.0,124.0,138.0,169.0,,228.0,120.0,57.0,2892.0,1303.0,311.0,1236.0,1470.0,393.0,3215.0,1515.0,409.0,286.0,739.0,756.0,,669.0,418.0,2051.0,1092.0,6006.0,2140.0,1313.0,300.0,47.0,5810.0,3525.0,137.0,15603.0,,5418.0,1180.0,2681.0,,319.0,5888.0,853.0,19.0,469.0,84.0,816.0,
2021-03-25 09:12:00,879.0,15.0,613.0,1263.0,2917.0,872.0,3841.0,2384.0,83.0,771.0,141.0,100.0,,3235.0,428.0,1328.0,115.0,222.0,585.0,,46.0,133.0,8.0,1783.0,2342.0,352.0,1861.0,977.0,1422.0,1568.0,4837.0,726.0,1298.0,1881.0,557.0,,538.0,237.0,1546.0,940.0,2997.0,2367.0,1600.0,585.0,119.0,4508.0,4433.0,168.0,9723.0,,2924.0,1367.0,2775.0,,307.0,27603.0,1855.0,53.0,589.0,79.0,672.0,
2021-03-25 09:13:00,286.0,25.0,973.0,457.0,1020.0,724.0,2120.0,1112.0,178.0,862.0,304.0,32.0,,2600.0,875.0,1268.0,143.0,74.0,323.0,,40.0,63.0,13.0,1000.0,1424.0,299.0,1105.0,1359.0,1691.0,1510.0,3873.0,1042.0,752.0,2150.0,867.0,,329.0,213.0,1042.0,1006.0,2043.0,833.0,715.0,284.0,409.0,8193.0,2501.0,179.0,11821.0,,3080.0,1324.0,2981.0,,264.0,11808.0,1265.0,129.0,444.0,162.0,771.0,
2021-03-25 09:14:00,340.0,94.0,767.0,562.0,462.0,503.0,2046.0,775.0,185.0,537.0,173.0,46.0,,1898.0,1623.0,1117.0,259.0,72.0,306.0,,32.0,55.0,1.0,700.0,961.0,419.0,1401.0,742.0,1107.0,1751.0,2010.0,1047.0,940.0,1879.0,781.0,,192.0,116.0,1366.0,866.0,1157.0,1915.0,832.0,263.0,371.0,3496.0,4464.0,101.0,4628.0,,2555.0,1170.0,3640.0,,905.0,7140.0,854.0,61.0,509.0,140.0,520.0,
2021-03-25 09:15:00,427.0,91.0,1349.0,701.0,1767.0,650.0,1981.0,855.0,130.0,682.0,431.0,41.0,,3472.0,2299.0,1192.0,287.0,90.0,391.0,,33.0,207.0,18.0,1036.0,808.0,566.0,1572.0,1607.0,1193.0,1375.0,2344.0,1292.0,831.0,1143.0,893.0,,324.0,217.0,1225.0,810.0,1310.0,1067.0,685.0,716.0,578.0,8614.0,5769.0,226.0,8608.0,,3066.0,937.0,2274.0,,441.0,6346.0,1374.0,77.0,391.0,88.0,633.0,
2021-03-25 09:16:00,595.0,80.0,743.0,352.0,532.0,768.0,1362.0,1310.0,1.0,541.0,364.0,43.0,,2090.0,870.0,772.0,224.0,83.0,208.0,,13.0,100.0,1.0,755.0,1113.0,235.0,1499.0,1231.0,390.0,1849.0,1672.0,802.0,3561.0,2262.0,565.0,,522.0,192.0,1798.0,727.0,811.0,3808.0,819.0,241.0,246.0,3380.0,1335.0,178.0,4502.0,,2411.0,524.0,1614.0,,153.0,4109.0,730.0,38.0,239.0,36.0,409.0,
2021-03-25 09:17:00,355.0,148.0,639.0,412.0,520.0,339.0,1594.0,4545.0,8.0,495.0,167.0,60.0,,1703.0,884.0,664.0,250.0,104.0,98.0,,78.0,118.0,2.0,398.0,852.0,782.0,990.0,717.0,438.0,839.0,1850.0,1216.0,964.0,2434.0,170.0,,853.0,181.0,809.0,660.0,1077.0,3383.0,1994.0,448.0,147.0,3481.0,1391.0,33.0,3820.0,,3162.0,454.0,1455.0,,120.0,3112.0,714.0,31.0,219.0,108.0,401.0,
2021-03-25 09:18:00,300.0,138.0,283.0,815.0,504.0,459.0,1781.0,5136.0,2.0,317.0,409.0,33.0,,2624.0,578.0,736.0,110.0,260.0,201.0,,26.0,122.0,0.0,442.0,1357.0,772.0,475.0,714.0,481.0,1254.0,1235.0,665.0,1128.0,942.0,560.0,,1497.0,165.0,2255.0,369.0,1305.0,2316.0,3905.0,430.0,148.0,5120.0,1088.0,104.0,2250.0,,1936.0,909.0,1349.0,,135.0,4508.0,765.0,17.0,645.0,43.0,261.0,
2021-03-25 09:19:00,466.0,96.0,549.0,634.0,526.0,292.0,2178.0,2445.0,90.0,1154.0,95.0,44.0,,1470.0,517.0,1690.0,137.0,35.0,437.0,,104.0,105.0,2.0,739.0,749.0,984.0,992.0,616.0,261.0,2271.0,1052.0,894.0,4724.0,1237.0,1666.0,,958.0,98.0,1045.0,591.0,557.0,976.0,1925.0,347.0,148.0,4936.0,2515.0,143.0,6828.0,,1029.0,530.0,704.0,,384.0,4457.0,917.0,9.0,1257.0,29.0,307.0,
2021-03-25 09:20:00,282.0,102.0,689.0,831.0,817.0,941.0,3475.0,2644.0,193.0,1818.0,694.0,34.0,,1055.0,269.0,2539.0,428.0,63.0,392.0,,123.0,91.0,4.0,738.0,2199.0,481.0,3960.0,613.0,359.0,3783.0,1569.0,583.0,5330.0,2606.0,1229.0,,830.0,141.0,1933.0,522.0,2762.0,1200.0,2136.0,230.0,644.0,7240.0,9840.0,105.0,8142.0,,1283.0,787.0,1697.0,,621.0,6219.0,1260.0,36.0,570.0,30.0,290.0,
2021-03-25 09:21:00,1311.0,192.0,292.0,198.0,1127.0,445.0,1300.0,1429.0,8.0,773.0,159.0,33.0,,3615.0,438.0,1581.0,142.0,125.0,142.0,,42.0,48.0,11.0,367.0,951.0,298.0,1290.0,1255.0,278.0,1999.0,4203.0,865.0,3102.0,1092.0,560.0,,671.0,163.0,1000.0,684.0,3344.0,802.0,776.0,508.0,434.0,5346.0,2308.0,68.0,7707.0,,1326.0,756.0,6680.0,,447.0,4027.0,2279.0,36.0,321.0,47.0,222.0,
2021-03-25 09:22:00,997.0,82.0,237.0,393.0,709.0,553.0,1422.0,1047.0,326.0,948.0,308.0,33.0,,1521.0,216.0,1480.0,167.0,236.0,180.0,,21.0,39.0,0.0,593.0,524.0,311.0,671.0,627.0,163.0,1703.0,1947.0,633.0,2243.0,1638.0,459.0,,713.0,116.0,10077.0,363.0,1706.0,3279.0,961.0,145.0,346.0,5644.0,8189.0,206.0,2894.0,,2131.0,1127.0,2349.0,,94.0,4650.0,1115.0,14.0,146.0,19.0,356.0,
2021-03-25 09:23:00,334.0,93.0,223.0,322.0,1101.0,675.0,1401.0,697.0,5.0,683.0,179.0,41.0,,1139.0,709.0,1671.0,97.0,55.0,126.0,,11.0,55.0,0.0,319.0,657.0,215.0,790.0,466.0,163.0,1354.0,1234.0,521.0,2208.0,1215.0,382.0,,470.0,146.0,6244.0,495.0,2103.0,2834.0,812.0,544.0,317.0,3922.0,1856.0,207.0,3255.0,,1300.0,136.0,2070.0,,305.0,2368.0,906.0,20.0,382.0,8.0,338.0,
2021-03-25 09:24:00,718.0,103.0,228.0,206.0,957.0,524.0,1285.0,2143.0,146.0,693.0,148.0,7.0,,1175.0,664.0,2002.0,54.0,97.0,175.0,,10.0,38.0,0.0,417.0,453.0,443.0,690.0,392.0,841.0,1205.0,2331.0,594.0,1557.0,1104.0,291.0,,570.0,50.0,863.0,427.0,815.0,782.0,1523.0,499.0,191.0,4143.0,1574.0,120.0,2117.0,,1121.0,797.0,887.0,,259.0,6648.0,1279.0,42.0,180.0,4.0,712.0,
2021-03-25 09:25:00,967.0,201.0,707.0,177.0,553.0,404.0,855.0,1146.0,251.0,385.0,237.0,23.0,,1748.0,420.0,3068.0,94.0,204.0,170.0,,23.0,115.0,4.0,283.0,2127.0,257.0,352.0,1415.0,314.0,1193.0,1168.0,460.0,1855.0,726.0,318.0,,429.0,129.0,154.0,953.0,1305.0,284.0,1041.0,155.0,157.0,3521.0,3345.0,68.0,2704.0,,2547.0,963.0,1063.0,,298.0,2888.0,633.0,20.0,438.0,7.0,848.0,
2021-03-25 09:26:00,981.0,92.0,450.0,210.0,461.0,665.0,1274.0,1319.0,246.0,685.0,204.0,28.0,,517.0,400.0,1248.0,68.0,135.0,85.0,,25.0,85.0,1.0,289.0,718.0,114.0,1346.0,1145.0,210.0,800.0,1710.0,526.0,620.0,766.0,218.0,,722.0,235.0,1295.0,1044.0,803.0,1850.0,1054.0,183.0,250.0,5353.0,597.0,235.0,2812.0,,1408.0,1287.0,486.0,,593.0,2405.0,456.0,11.0,479.0,13.0,505.0,
2021-03-25 09:27:00,384.0,141.0,810.0,220.0,913.0,1363.0,887.0,3194.0,199.0,414.0,126.0,42.0,,1330.0,177.0,1578.0,152.0,331.0,78.0,,13.0,155.0,6.0,301.0,548.0,353.0,887.0,604.0,249.0,1494.0,1217.0,570.0,677.0,1141.0,132.0,,918.0,131.0,1336.0,481.0,1060.0,2629.0,1599.0,224.0,158.0,2512.0,1273.0,181.0,2151.0,,1318.0,932.0,625.0,,379.0,5128.0,924.0,37.0,395.0,15.0,409.0,
2021-03-25 09:28:00,522.0,83.0,718.0,247.0,471.0,352.0,825.0,1546.0,233.0,373.0,412.0,15.0,,1520.0,201.0,404.0,251.0,157.0,87.0,,37.0,56.0,9.0,593.0,346.0,165.0,965.0,664.0,255.0,3055.0,926.0,604.0,852.0,869.0,252.0,,385.0,177.0,518.0,771.0,858.0,620.0,1332.0,793.0,241.0,3606.0,624.0,391.0,5250.0,,1443.0,634.0,1213.0,,796.0,5038.0,869.0,32.0,548.0,51.0,345.0,
2021-03-25 09:29:00,1271.0,154.0,318.0,174.0,1150.0,502.0,952.0,2143.0,49.0,423.0,394.0,45.0,0.0,1413.0,301.0,1085.0,652.0,65.0,148.0,0.0,25.0,93.0,1.0,310.0,908.0,185.0,608.0,763.0,351.0,1629.0,2702.0,680.0,922.0,1212.0,596.0,0.0,408.0,436.0,381.0,1524.0,642.0,464.0,2220.0,542.0,576.0,4074.0,441.0,133.0,3817.0,0.0,630.0,1276.0,716.0,0.0,223.0,4876.0,987.0,30.0,199.0,10.0,487.0,0.0
2021-03-25 09:30:00,865.0,66.0,1177.0,352.0,989.0,1605.0,934.0,1403.0,46.0,589.0,376.0,34.0,956.0,3011.0,439.0,425.0,354.0,410.0,130.0,38.0,7.0,46.0,5.0,421.0,504.0,407.0,780.0,2112.0,304.0,1144.0,1679.0,580.0,530.0,374.0,454.0,2323.0,647.0,539.0,776.0,1466.0,759.0,1841.0,1312.0,362.0,171.0,3973.0,1633.0,397.0,1991.0,1003.0,1713.0,1192.0,845.0,1537.0,502.0,3946.0,889.0,30.0,791.0,14.0,427.0,645.0
2021-03-25 09:31:00,867.0,70.0,769.0,222.0,791.0,1097.0,920.0,1189.0,77.0,444.0,253.0,14.0,684.0,713.0,366.0,924.0,446.0,114.0,289.0,54.0,3.0,90.0,2.0,484.0,559.0,236.0,574.0,1267.0,553.0,881.0,1263.0,439.0,3680.0,596.0,721.0,1435.0,716.0,383.0,485.0,780.0,588.0,381.0,1268.0,780.0,364.0,3114.0,1998.0,345.0,2266.0,695.0,911.0,280.0,1203.0,1386.0,358.0,2470.0,1239.0,33.0,651.0,1.0,643.0,306.0
2021-03-25 09:32:00,1539.0,60.0,1051.0,1536.0,2387.0,852.0,2761.0,2337.0,16.0,582.0,447.0,30.0,353.0,277.0,608.0,1354.0,305.0,111.0,240.0,14.0,10.0,164.0,9.0,1326.0,422.0,335.0,1194.0,2190.0,370.0,3216.0,747.0,375.0,1013.0,1804.0,481.0,1587.0,470.0,374.0,1022.0,1620.0,480.0,1139.0,2441.0,599.0,194.0,5195.0,10261.0,268.0,2514.0,708.0,657.0,758.0,670.0,1068.0,218.0,1905.0,1984.0,30.0,331.0,4.0,347.0,318.0
2021-03-25 09:33:00,386.0,101.0,548.0,604.0,2337.0,924.0,1433.0,1338.0,0.0,739.0,196.0,23.0,457.0,1715.0,322.0,1372.0,145.0,54.0,167.0,14.0,13.0,122.0,9.0,353.0,557.0,251.0,756.0,1584.0,543.0,1695.0,1289.0,429.0,618.0,666.0,502.0,1436.0,242.0,359.0,675.0,732.0,247.0,1183.0,974.0,1302.0,781.0,3704.0,3133.0,41.0,1122.0,569.0,495.0,674.0,997.0,916.0,209.0,2913.0,1059.0,51.0,102.0,11.0,552.0,252.0
